productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000260L9W,Acid Soothe,A2QQVIV0XO465S,0/0,5,1359849600,"I have grown to love Enzemedica. They really have great products. This is one of the many also Virastop, Digest Gold and Mucostop I would recommend. This one I have been told also helps when you have reflux which I do. I cannot say if it has helped with my refulx or not bc I dont tend to get symptoms with reflux that often but when I do it comes in the form of indigestion and this gets rid of it many times.",health personal care,nutrition wellness,vitamins supplements
B000PWBTUI,ACQUA DI GIO by Giorgio Armani (WOMEN),A28A0WTMKKF28Y,01-Jan,5,1344470400,"The product itself is great, however, i requested a gift note ""Just Because :)"" and it was not with the package. Also, i requested to have the price hidden because it was a gift, and the price was not hidden and the person I got it for even commented on the price, which of course is why it was supposed to be hidden.",beauty,fragrance,women s
B000IT8776,"Acqua Di Gio by Giorgio Armani, 1.7 oz Eau De Toilette Spray for women",A2OMGN569HLCYC,0/0,5,1344816000,"I love this scent on my husband. It's light, lingering and sexy. Not at all overpowering. I've always purchased it at the mall or, every once in a while, at the airport between flights. Either way, I would definitely recommend the fragrance. Great for day time and night time.",beauty,fragrance,unknown
B0002ATD3I,Action Air Treasure Chest Live-Action Aerating Aquarium Ornaments,ANP3CMTJSXIH8,0/0,4,1355443200,"I love the idea of the diver going up and down as the treasure chest opens and closes. Unfortunately, the chains attaching the diver to the chest are cheaply made, so the diver came off and I had to sort of rig him so he stays attached to the chest. Due to the rigging, he doesn't go up and down when the chest opens and closes.",pet supplies,fish aquatic pets,aquarium d cor
B0000ZSJ3K,Activa Mens Dress Socks Light Compression 15-20 mm Hg,A9RWTMKBLGOEV,0/0,2,1357084800,"they did not hold up to one days wear, They are too thin and go a hole the first day.",health personal care,medical supplies equipment,braces
B00024EFZA,"Activa Mens Dress Socks Microfiber Moderate Compression 20-30 mm Hg, Pinstripe",A1FG2O1NAEP6D9,01-Jan,5,1351987200,"I ordered these over a year ago and now I am ordering more. I have swollen toes, feet, ankles and lower legs, a side effect of some medication I have to take. These socks significantly reduce the swelling and discomfort. Compression socks are never easy to put on, but these seem to be the least troublesome to slip on. Get the right size and compression and you can't go wrong. Highly recommended.",health personal care,medical supplies equipment,braces
B00024EG04,"Activa Mens Dress Socks Microfiber Moderate Compression 20-30 mm Hg, Pinstripe",A1C564DMIIUL5W,0/0,5,1352246400,I bought a pair for my husband and for myself. No swollen feet at the end of round-trip flights US to Europe. I also used them on my flights to Sicily and the Isle of Jersey. Definately did the job. I'll never fly longer than an hour or two without them again.,health personal care,medical supplies equipment,braces
B0000ZSJ62,Activa Mens Dress Socks Moderate Compression 20-30 mmHg,AKOWX7ELOGW0G,0/0,3,1356739200,"I am in sales, and im on my feet all day, thought these might help, nope! but they keep my legs warm.",health personal care,medical supplies equipment,braces
B00011F0LW,Activa Mens Dress Socks Moderate Compression 20-30 mmHg,AKOWX7ELOGW0G,0/0,3,1356739200,"I am in sales, and im on my feet all day, thought these might help, nope! but they keep my legs warm.",health personal care,medical supplies equipment,braces
B0002V8R66,Active Ankle T2 Brace,A3AVD6J42P43VH,0/0,5,1359331200,Not cheap but the alternative is much more costly. The ankle roll is common and most dangerous for kids. This eliminates the risk without limiting performance.,health personal care,medical supplies equipment,mobility aids equipment
B000I5ZXDQ,Active Green Bar,A3AMYKN4LN79XU,0/0,5,1348617600,"The title of my review is an understatement. I limit myself to only one of these bars a day, but they taste fantastic and I never had anything like them before. I've been on exercise and weight loss routines in the past and had to eat other ""energy bars"" but these are really how they should all be. Moist and delicious. Wonderful!",health personal care,nutrition wellness,nutrition bars drinks
B000I5ZXDQ,Active Green Bar,A31KC2CQ27WZGG,0/0,5,1357862400,"The protein bar has a good taste and excellent nutrition. The fiber helps mitigate the 18g of sugar, none of which is processed sugar. The 22g of protein provide a steady source of fuel for any activity. On this listing, there is a label showing a bar with 22g of sugar, which was the content in an earlier version of the protein bar. Check out the Active green bar, which has 30% more sugar.",health personal care,nutrition wellness,nutrition bars drinks
B0001APY6E,Acu-Life Massage Sandals Massage Sandals Black/Teal with Velcro M11/W13,A25ZHAYKJAJWFE,0/0,1,1351900800,The sandles did not last long. The pressure point pins started to fall off shortly after I began wearing the sandles. It was a loss for me.,health personal care,health care,massage relaxation
B000184Z1G,Adagio Marketing ShowerTek WV2 The Original Fog Free Shower Mirror,A270BJ6ZNB7ZJ7,0/0,5,1355270400,I bought this about 5 years ago. I still have it and it still works great. That guy complaining about the leaky valves must have 100 pounds of water pressure. If you have the normal 50 or 60 pounds of pressure this will work great for you. Priced right too.,beauty,tools accessories,mirrors
B0001FUWLG,Adam And Eve Adams Pleasureskin Dildo 7.75 Inch Natural,A1US5NE4RYOTOE,0/0,5,1350259200,"I was finally decided to get a dildo for myself, and I am so pleased with this product! It definitely could be considered too big for a beginner, but after some gentle play is very comfortable. Do not buy this unless you want something big to fill all the crevices. for anyone with a stronger pelvic floor and some more experience with toys, this was so good that thinking about it is exciting!",health personal care,sexual wellness,adult toys games
B000HPVH78,"Adaptil, D.A.P (Dog Appeasing Pheromone) Collar for Medium to Large Dogs - 27.6""",AZ50F96UXY89X,0/1,1,1355356800,"Our Chocolate Lab has a lot of anxiety/fear issues & we bought this after his trainer from puppy school recommended it, hoping it would help appease his anxiety a little. Honestly did not make the slightest difference in his behavior. We tried it for the first time right before a 3hr car ride (he usually has anxiety in the car) and to my surprise, his anxiety was actually WORSE than it normally is in the car. I tried checking the papers inside to see if there was a Money Back Guarantee, but there isn't. Very upset I wasted so much money on this. :(",pet supplies,dogs,collars
B000B7N1DA,"ADC 3695 Wartenburg Pinwheel, Stainless Steel, Adult",ARRJAV2KHRXIM,0/0,5,1358380800,This is a well made product and feels solid in your hands and worthy of many hours of fun play.,health personal care,medical supplies equipment,health monitors
B000NID19G,ADC ADSCOPE 603 Stainless Stethoscope,A24UJZPWC6CPLN,0/1,1,1347321600,I bought this in addition to a littman cardiology III as a backup and all I can say wow what a night and day difference. The littman is much clearer and louder whereas with this particular stethoscope requires excellent hearing IMO to be used. I say why strain to hear something when all you have to do is take the extra few weeks worth of savings and buy a real stethoscope especially for those who considering a profession in the medical field.,health personal care,medical supplies equipment,health monitors
B000NIF1IA,ADC ADSCOPE 603 Stainless Stethoscope,A2UF2VTJDK1X85,0/0,5,1349136000,"Bought this after I lost my littmann. Seems to perform just as well as my lost +$100 stethoscope but at a fraction of the price. There is a slight compromise in build quality, the tubing that inserts onto the bell can be rotated pretty easily when I remember my littmann feeling more sturdy. However, it performs great and when stethoscopes are easily misplaced or stolen in hospitals this is a great option so next time your out a stethoscope you arent paying another 100 dollars.",health personal care,medical supplies equipment,health monitors
B000NID19G,ADC ADSCOPE 603 Stainless Stethoscope,A25CJG97MVJNO1,0/2,1,1351209600,I was sent a ADC 609bk instead of a 603. still waiting to find out if they can cross ship a replacement.,health personal care,medical supplies equipment,health monitors
B000NIF1IA,ADC ADSCOPE 603 Stainless Stethoscope,A2ZCIVMNAY0VG0,0/0,5,1351555200,I know these can be very expensive; however I bought the ADC Adscope 603 Stainless Stethoscope and found it to be more than I expected for a very inexpensive stethoscope. I am well pleased.,health personal care,medical supplies equipment,health monitors
B000NIF1IA,ADC ADSCOPE 603 Stainless Stethoscope,A2LRD6WM0VEVCJ,0/0,5,1353888000,"Good wieght, very nice quality stethescope, esspecially for the price. The product arrived quickly. I would purchase this item again.",health personal care,medical supplies equipment,health monitors
B000NID19G,ADC ADSCOPE 603 Stainless Stethoscope,A21QJ0OKZL8AKV,0/0,5,1354060800,Great value for the price! Comfortable to wear around your neck for 12 hr shifts. Would recommend to anyone if they needed one.,health personal care,medical supplies equipment,health monitors
B000NIF1IA,ADC ADSCOPE 603 Stainless Stethoscope,A15NK5OC7P98NG,0/0,4,1360368000,"I purchased this stethoscope as a &#34;bargain&#34; scope to leave at my grandmothers so I could listen to her and check her BP, and I didn't always have my Stethoscope handy, I was pleased with the quality of this scope it had a great weight to it, the tubing was very strong, it had great sounds too it, if you need just a basic stethoscope for basic assessments this is a great tool, and you could skip the expensive brand.",health personal care,medical supplies equipment,health monitors
B000M9P888,"ADC ADSCOPE Sprague Scope, 22""",A26F47WO8U4OXZ,0/0,5,1356825600,So much better then the silly junk that comes in children's Dr. kits. Kids love this. Investigating many household objects making sounds. Creative uses.,health personal care,medical supplies equipment,health monitors
B000F98FO4,ADC Taylor Neuro Hammer,A1VI25YHJU8AI7,0/0,5,1344729600,Bought this for my physical diagnosis class. Works just as advertised and I wouldn't expect otherwise. Don't know how you could mess this one up.,health personal care,medical supplies equipment,unknown
